,RegionName,Ann_returns
232,1985,0.045160785903981315
233,2019,0.06409095391562247
234,2021,0.050245724730488384
235,2025,0.04982441477315258
236,2026,0.0703801238135402
237,2030,0.04010564443199982
238,2032,0.05735325258677082
239,2035,0.0478254264332556
240,2038,0.044729075503826765
241,2043,0.05147362598977456
242,2045,0.0649387355659019
243,2048,0.05097542966781954
244,2050,0.04869368956598086
245,2052,0.04889109546051662
246,2053,0.04932696307590789
247,2054,0.05439319307443102
248,2056,0.048982457074898234
249,2061,0.04763273042761873
250,2062,0.055016148310049307
251,2066,0.048255775566712344
252,2067,0.055450014643686485
253,2072,0.06965491104746513
254,2081,0.05496004182235481
255,2090,0.055071526315144226
256,2093,0.047508905555944336
257,2110,0.10071272539008991
258,2111,0.1160422299035484
259,2119,0.1439632287769732
260,2120,0.13157266826199132
261,2121,0.14574057660685624
262,2122,0.1078983060852754
263,2124,0.11187167556805044
264,2125,0.12988064845630043
265,2126,0.10497152154931788
266,2127,0.12063813829756165
267,2128,0.12230195958158174
268,2130,0.09581205569069096
269,2131,0.084364578724758
270,2132,0.07689868317159498
271,2134,0.12924830954893207
272,2135,0.10562269723862028
273,2136,0.08567890956794133
274,2138,0.08854141115326408
275,2139,0.1324944403428927
276,2140,0.10204745569101736
277,2141,0.12957966722720227
278,2143,0.11260525158819146
279,2144,0.0983713510149038
280,2145,0.12562398631113258
281,2148,0.0954473285255335
282,2149,0.107338412291198
283,2150,0.10015299251137488
284,2151,0.09933467230240844
285,2152,0.0823268246372888
286,2155,0.09447223405143168
287,2169,0.07660561771770857
288,2170,0.08133569860806622
289,2171,0.08284587075841676
290,2176,0.0811958044245058
291,2180,0.07064455947580672
292,2184,0.06639205181422958
293,2186,0.06535686046881728
294,2188,0.06591946325468956
295,2189,0.06894661917806522
296,2190,0.05683700803678904
297,2191,0.06746883415245186
298,2301,0.0880919659867454
299,2302,0.09123733614058782
300,2322,0.07068237299039093
301,2324,0.054246011531191796
302,2332,0.048758254117776234
303,2338,0.05657257894369372
304,2339,0.046007764597699286
305,2343,0.07182206658010681
306,2346,0.05685014323879267
307,2347,0.048868821142100005
308,2351,0.05792674703844414
309,2356,0.04638145029939711
310,2359,0.04532335103500906
311,2360,0.05406372432583617
312,2364,0.04719574256270964
313,2367,0.05275815598031497
314,2368,0.0815041730926096
315,2370,0.06428581790320997
316,2375,0.05251178641070653
317,2379,0.05674947462024038
318,2382,0.059597033364780394
319,2420,0.061411858482940396
320,2421,0.0625048388738434
321,2445,0.07687121827813326
322,2446,0.07771748113291443
323,2451,0.08193975351447769
324,2452,0.07685285142851717
325,2453,0.08464962774300333
326,2458,0.08473965837088815
327,2459,0.08768433634593031
328,2460,0.07714075061545111
329,2461,0.07020162889122283
330,2464,0.0926443903242391
331,2465,0.07675763292264204
332,2466,0.07612349688285436
333,2467,0.08658623021462342
334,2468,0.07691184268526818
335,2472,0.08353869934957281
336,2474,0.07469288289406073
337,2476,0.07052916588717428
338,2478,0.07233457922261266
339,2481,0.05894720524045782
340,2482,0.06903877352229837
341,2492,0.06905399314874439
342,2493,0.043080057365636915
343,2494,0.06416922496764443
344,2532,0.051576934925857465
345,2535,0.03955742170955778
346,2536,0.03876592051285832
347,2537,0.03901407247082633
348,2538,0.06952388347968497
349,2539,0.05340624156541063
350,2540,0.03738837054458255
351,2543,0.04099314251117514
352,2554,0.06639904575198718
353,2556,0.03094838611129913
354,2557,0.04623711985198553
355,2563,0.04897308965894931
356,2568,0.04054312363680879
357,2571,0.04952193389811255
358,2575,0.03866083137902154
359,2576,0.05573028415246917
360,2601,0.053532617958058415
361,2630,0.027573385132271255
362,2631,0.026959870025958343
363,2632,0.044458021954324245
364,2633,0.023648196237216368
365,2635,0.034568078622809084
366,2638,0.03204578374214195
367,2639,0.04182077071192669
368,2642,0.027483079710179492
369,2644,0.04621269216297463
370,2645,0.038707260477725214
371,2648,0.04517530263863456
372,2649,0.03834992103465917
373,2650,0.0225708013285284
374,2653,0.025580951310576916
375,2655,0.03412645732502617
376,2657,0.0703842554363654
377,2659,0.03995510051892004
378,2660,0.03864372988919618
379,2664,0.048857227672052694
380,2666,0.04019425167693025
381,2667,0.015098181758023355
382,2668,0.04053517336787227
383,2670,0.03524482418116648
384,2673,0.051262957196272385
385,2675,0.03513960193445209
386,2703,0.055980188490419636
387,2715,0.04873141719902696
388,2718,0.0586393129359819
389,2719,0.04943529642689137
390,2720,0.04211661514800458
391,2721,0.04647913847186014
392,2723,0.04820834043934963
393,2724,0.06409731366468518
394,2725,0.04253933360550666
395,2726,0.042864210700924055
396,2738,0.037834857026796787
397,2739,0.036598582792563006
398,2740,0.05938984148832249
399,2743,0.047082423903398896
400,2744,0.06800230349253455
401,2745,0.062437343263276324
402,2746,0.06603583133816548
403,2747,0.05589970250898402
404,2748,0.04706916103031911
405,2760,0.047408268215543004
406,2762,0.05484714260067691
407,2763,0.04690746770132859
408,2764,0.05545853230884479
409,2769,0.0410940789876264
410,2770,0.04127967719068715
411,2771,0.04853423064526252
412,2777,0.04791373151932965
413,2779,0.048743051006007176
414,2780,0.05783706029477598
415,2790,0.04236831520355344
416,2804,0.03894979787645192
417,2806,0.037262000073997825
418,2807,0.005610940571622702
419,2808,0.04681344465230164
420,2809,0.03516162340612072
421,2812,0.031921918356244916
422,2813,0.030522290062448443
423,2814,0.06772704069403668
424,2816,0.045775555301904136
425,2817,0.04472311545112295
426,2818,0.03575935352284354
427,2822,0.030248181844890754
428,2825,0.049834479230880246
429,2827,0.04921921566117993
430,2828,0.05437141686454905
431,2830,0.05985044766678871
432,2831,0.04846323599387348
433,2832,0.043140216351504
434,2838,0.05715425806636465
435,2840,0.0536217684322986
436,2842,0.046070585077842896
437,2852,0.05431679917314258
438,2857,0.05452405718687725
439,2859,0.07129275005303493
440,2861,0.08910073942544705
441,2863,0.08620294769564185
442,2864,0.0566275278342292
443,2865,0.055304103921008485
444,2871,0.027728528037907818
445,2874,0.041853196940815574
446,2878,0.020451904202837046
447,2879,0.03855415674424578
448,2881,0.037080105860065604
449,2882,0.0384979299130257
450,2885,0.0326201400189885
451,2886,0.06364759700667877
452,2888,0.06387689843006128
453,2889,0.06020105606738446
454,2891,0.02847200550679241
455,2892,0.03658403203464822
456,2893,0.05830100933844773
457,2895,0.05707523094112177
458,2896,0.05401041810118956
459,2898,0.031414024835406895
460,2904,0.06399696660649234
461,2905,0.07790125832181971
462,2906,0.055689317052350695
463,2907,0.1080731945612543
464,2908,0.07273400821438969
465,2909,0.08132738101724502
466,2910,0.06943153676484037
467,2911,0.06856590813655128
468,2914,0.07019509452174177
469,2915,0.06024265088581604
470,2916,0.055020379378026174
471,2917,0.061156772926170166
472,2919,0.06402226784334508
473,2920,0.05440864477183327
474,2921,0.04585120541962695
475,3031,0.041394818002715716
476,3032,0.053642025553409356
477,3033,0.03367672409098832
478,3034,0.048045667790857394
479,3036,0.049596956525892466
480,3037,0.054643488746970226
481,3038,0.060034379615268696
482,3042,0.05079688920040781
483,3043,0.049757897446506716
484,3044,0.05120974464099515
485,3045,0.04434374994138879
486,3046,0.03679223612025284
487,3047,0.04602710131737919
488,3048,0.05012804745480515
489,3049,0.04004546828878386
490,3051,0.0551726411275375
491,3052,0.05042289933836397
492,3053,0.05588833541523064
493,3054,0.05100708327114467
494,3055,0.045790959585297
495,3057,0.03578132508995502
496,3060,0.05624985697780649
497,3062,0.047838912827836255
498,3063,0.04547090903806206
499,3064,0.04061460050355792
500,3070,0.03831179793452377
501,3071,0.05436001153473602
502,3076,0.04687938466485897
503,3077,0.05310081738296257
504,3079,0.06388232899119783
505,3082,0.05032452989282343
506,3084,0.05259668949076013
507,3086,0.04683781250695351
508,3087,0.04069022858395188
509,3102,0.05183772234826445
510,3103,0.05294336615521744
511,3104,0.0380715254605386
512,3106,0.0377412527810248
513,3109,0.041890151150297594
514,3110,0.04424746654779299
515,3215,0.03874415387905006
516,3216,0.03348410317598449
517,3217,0.01525857503150796
518,3220,0.028094187432168072
519,3221,0.0237298147293854
520,3222,0.015071764546687794
521,3223,0.021456695944253257
522,3224,0.04342270371602841
523,3225,0.03173611090577744
524,3226,0.05028758024489699
525,3227,0.03877914722991882
526,3229,0.04214705332298441
527,3230,0.06729550038755816
528,3234,0.04631742630080993
529,3235,0.04712333438006544
530,3237,0.032485985106949666
531,3241,0.011020830319970809
532,3242,0.03796552427179667
533,3244,0.029156429570246223
534,3245,0.012933528967820962
535,3246,0.02493603447923598
536,3249,0.03702875720118404
537,3251,0.03508564539758319
538,3253,0.05447835966933101
539,3254,0.045405321502171025
540,3255,0.009029484520037823
541,3256,0.03088430861655156
542,3257,0.020515905540405166
543,3258,0.052496312625228025
544,3261,0.0516205826689613
545,3263,0.0608794559675212
546,3264,0.014501577970831292
547,3266,0.004370725414154286
548,3268,0.04476267322407734
549,3269,0.0396089669816182
550,3275,0.059232925765124955
551,3276,0.04379190745933692
552,3278,0.03505308707453936
553,3280,0.02302363382168826
554,3281,0.04239689496166954
555,3284,0.029552329693097068
556,3285,0.030489734731077522
557,3287,0.024055205011496383
558,3290,0.05559191423903731
559,3293,0.024050837627538568
560,3301,0.04142463583132594
561,3303,0.04819359561539871
562,3304,0.0313648002754392
563,3307,0.05167883832213582
564,3431,0.030392809865204207
565,3440,0.0396580712490846
566,3442,0.032694454595851186
567,3444,0.02333768131572067
568,3446,0.022636098827475193
569,3447,0.02885436612653125
570,3449,0.035049185011827744
571,3450,0.02662778899436047
572,3451,0.011845295541124345
573,3452,0.01704178658866984
574,3455,0.023254090578862963
575,3457,0.024812409459885165
576,3458,0.03647845873796163
577,3461,0.0223251671314042
578,3464,0.023936509681521834
579,3465,0.018058703350581684
580,3467,0.027115962341948352
581,3470,0.028580183164757633
582,3561,0.024323429828420284
583,3570,0.00583148043443793
584,3574,0.025113646601423234
585,3576,0.03328688379729994
586,3580,0.013093058355611698
587,3581,0.030410609322972793
588,3582,0.0
589,3583,0.02908199046732607
590,3584,0.026151195313591558
591,3585,0.024773231061845813
592,3588,0.035861420687149925
593,3590,0.02060383702735491
594,3592,0.029253138161210224
595,3598,0.030899763042955275
596,3602,0.02385481917844645
597,3603,0.026304343507635553
598,3605,0.02283730324399902
599,3608,0.04061408208124129
600,3740,0.024616267891071963
601,3741,0.020987974797127107
602,3743,0.009986250297523647
603,3745,0.02175773050287022
604,3748,0.023385544583303775
605,3753,0.016424367397794404
606,3755,0.05631631286535432
607,3765,0.013181123764978597
608,3766,0.029446448173926276
609,3768,0.022067006944028744
610,3773,0.022941228917864986
611,3774,0.02119762327769048
612,3777,0.014955205859686904
613,3781,0.03166542896176239
614,3782,0.03808186772705957
615,3784,0.028252552927367836
616,3801,0.07397704527055837
617,3809,0.04307620694560743
618,3810,0.052589494585244756
619,3811,0.05327584698801413
620,3812,0.04255576761206781
621,3813,0.056344927741043715
622,3814,0.03197888889121736
623,3816,0.02874736402821365
624,3818,0.04768317568429836
625,3819,0.04832548202832476
626,3820,0.061849029027609914
627,3823,0.05301059076724535
628,3824,0.04472572278317877
629,3825,0.05548128299001198
630,3826,0.052703899794814824
631,3827,0.056614428045410836
632,3830,0.04734785028085664
633,3833,0.0507095798195083
634,3836,0.033986133817589526
635,3837,0.03820226074393984
636,3838,0.036046188239607924
637,3839,0.04593831339119392
638,3840,0.04090965426258375
639,3841,0.054584856403563586
640,3842,0.05598455291960702
641,3844,0.037240747966845955
642,3845,0.052290811992794506
643,3846,0.03569199736570372
644,3848,0.054435608543009995
645,3849,0.039730647102757644
646,3851,0.0584050537044305
647,3853,0.04487180886473063
648,3854,0.05258332275924493
649,3855,0.053922159217701715
650,3856,0.03108149037869601
651,3857,0.052268612449951624
652,3858,0.05520662086627448
653,3860,0.045234457366676084
654,3861,0.060972197987086973
655,3862,0.04520844230303522
656,3864,0.036033174111710364
657,3865,0.05896983963932412
658,3867,0.06071160324954361
659,3868,0.067895240611479
660,3869,0.02828663605822701
661,3870,0.06646129367407427
662,3872,0.04288210177452001
663,3873,0.05912073265936035
664,3874,0.05556310822207444
665,3875,0.028111534530621762
666,3878,0.05777953088507615
667,3882,0.031143404499340166
668,3884,0.05083603482709376
669,3885,0.040281048125152985
670,3886,0.045367569455188494
671,3887,0.035302933051873486
672,3894,0.0384923024761461
673,3901,0.03389823872055264
674,3902,0.04327724853196746
675,3903,0.03796842937804801
676,3904,0.05260987197102174
677,3905,0.02345698393761464
678,3906,0.03212937470310395
679,3907,0.048200415103919925
680,3908,0.027395054493477344
681,3909,0.040484589116673186
682,4002,0.03779004456304924
683,4005,0.045084167124711305
684,4008,0.04228879176516287
685,4011,0.040403549645258385
686,4015,0.05442629821151024
687,4021,0.05275152790703519
688,4029,0.033863394356157706
689,4032,0.06165095787860353
690,4037,-0.012638283064573597
691,4038,0.03598439188975555
692,4039,0.05583981158501006
693,4040,0.04363123786127332
694,4043,0.04149139855843398
695,4046,0.03885243029420127
696,4055,0.03606905029978358
697,4062,0.04270559719112543
698,4064,0.048523819963882664
699,4066,0.06473516249777211
700,4071,0.032800441679943004
701,4072,0.04128530231869698
702,4073,0.026253758484899636
703,4074,0.10695260404775642
704,4076,0.027937118859567622
705,4079,0.05796323820186844
706,4083,0.024044231597275534
707,4084,0.04152411687911339
708,4085,0.039913735263676475
709,4086,0.03318207176624721
710,4090,0.039215720427092426
711,4092,0.04631074956795134
712,4093,0.060124415031120204
713,4096,0.05653580742985187
714,4097,0.04942017184747005
715,4101,0.09169123991187633
716,4102,0.05078726841247261
717,4103,0.05249287002908365
718,4105,0.054476459759803086
719,4106,0.06233117490538964
720,4107,0.05306317492886059
721,4108,0.05662074707764009
722,4110,0.050934394489214
723,4210,0.023504157761074618
724,4222,0.052839021411961395
725,4236,0.04463892730155372
726,4240,0.03801477982718837
727,4253,0.04540124580817184
728,4254,0.018662829379436863
729,4256,0.0511384509520596
730,4258,0.03767033951751486
731,4259,0.030250393938222375
732,4260,0.05531847059472628
733,4274,0.040974770392997906
734,4280,0.05840652114389355
735,4282,0.039588467401265204
736,4330,0.02200571416356567
737,4345,0.019067623060521344
738,4347,0.028539705809735416
739,4351,0.025980795241680177
740,4352,0.03890118983448421
741,4355,0.023619340818172185
742,4357,0.04637142716886733
743,4358,0.028721229478035015
744,4364,0.018835674095673438
745,4401,0.029410550817049685
746,4411,0.08130006451172767
747,4412,0.032588216839136264
748,4429,0.08253731432842515
749,4444,0.04933780888061512
750,4456,0.03600085950919807
751,4461,0.05610659581787969
752,4468,0.05841551310317272
753,4530,0.041684907847725494
754,4562,0.05086308578535759
755,4901,0.027585861058010863
756,4953,0.03037849179434371
757,4963,0.021087526286407865
758,5450,0.022300776898149355
759,5454,0.020137596976865124
760,5457,-0.004559052637207461
761,5476,0.0016385512442922412
762,5478,0.018178233074010564
763,5488,0.020574956427114044
764,5602,0.02330737640323588
765,5641,0.012634827879515198
766,5651,0.013017731204988392
767,5658,0.01947161437472844
768,5660,0.009708584900615325
769,5663,0.022214036378966462
770,5667,0.014153261498390135
771,5673,0.022856464847928137
772,5676,0.02412665590042007
773,5677,0.019459703273470463
774,6010,0.009770933298152595
775,6018,-0.002190611197689707
776,6026,0.010534936018945285
777,6027,0.013402546176854768
778,6033,0.011249271154085694
779,6035,0.008700202636553467
780,6037,0.018524240959800542
781,6039,0.020723938863779212
782,6043,0.0021066208765190275
783,6053,0.022055767683485383
784,6057,0.008341859664198648
785,6058,0.020246935151751133
786,6060,0.005077018395525101
787,6062,0.007160021922282933
788,6066,-0.004634981294870721
789,6068,0.0001427653736087997
790,6069,0.018229290748531524
791,6073,0.005369255056519862
792,6076,0.012891743646547216
793,6078,0.00984096823215852
794,6090,0.013543061793666933
795,6093,0.01901216431929731
796,6095,0.02002483734668603
797,6098,0.02309683197129564
798,6105,0.007882700465021264
799,6106,0.0054136924202377035
800,6109,0.012173638281927301
801,6112,0.009501743081993919
802,6114,0.012445275143321055
803,6118,0.015949701659711213
804,6226,0.005961868015260663
805,6231,0.006373383809267663
806,6232,0.013121063486633222
807,6235,0.026813861554061402
808,6238,0.00952178174225371
809,6248,0.0070539166651124585
810,6249,0.010499540269315544
811,6250,0.005954694109350678
812,6254,0.009662060087013424
813,6256,0.0055829947087382426
814,6260,0.016145188923841758
815,6268,0.002690085418836752
816,6279,-0.001627087093875046
817,6280,0.008907261505665787
818,6320,0.013875555339736723
819,6330,0.016159417141573318
820,6333,0.012571893720769056
821,6334,0.014427828910232199
822,6335,0.014194898444188864
823,6339,0.018609022801258535
824,6340,0.013662722774054892
825,6351,0.03187100758044692
826,6354,0.0041016363392574196
827,6355,0.012370244669399622
828,6357,0.020981818518825746
829,6359,0.02494323827653555
830,6360,0.016454381897859527
831,6370,0.005058545497905076
832,6371,0.009426514661886598
833,6374,0.012541096184875311
834,6382,0.0067273422935316685
835,6401,0.0063580262468798665
836,6410,0.004411852413125583
837,6415,0.002781703859157325
838,6416,0.011906883488612241
839,6420,0.007141953914156396
840,6422,0.00011365574105526299
841,6443,0.004470748765879273
842,6447,0.012489093413200925
843,6450,0.0013775536194160498
844,6451,0.01403021358685086
845,6455,-0.005951165387884538
846,6460,0.019661961270823758
847,6461,0.011460901268320445
848,6470,0.007666975338898485
849,6471,0.019970547526071858
850,6472,0.027781284528895167
851,6475,0.013527205202328085
852,6477,0.014342077162476485
853,6478,0.014270786707506034
854,6482,0.008761076387342692
855,6483,0.00734672807478387
856,6484,0.008939194575526832
857,6492,0.016170644447889293
858,6511,0.017013918052310784
859,6512,0.005924336552333376
860,6513,0.01770253101263597
861,6514,0.003320947290915477
862,6515,0.010971571401119817
863,6516,0.01188720379802688
864,6517,0.004819602825518521
865,6518,-0.0007773590611693804
866,6525,0.007544491140748066
867,6604,0.046578905548453786
868,6606,0.0356247233740663
869,6610,0.04861283669203509
870,6704,0.0011472632725162413
871,6705,0.0026991126040651903
872,6706,0.0052562579346850935
873,6708,0.006127241179716636
874,6710,0.01989679726229654
875,6751,0.005032520624470793
876,6752,-0.011624068229139639
877,6754,0.005519688016767166
878,6757,0.013692055524870073
879,6763,0.020317596949939842
880,6776,0.006293524974128495
881,6777,0.008949943415722972
882,6779,0.011810435074991688
883,6784,0.016989477183377844
884,6791,0.011445252638575987
885,6793,-0.0028308047448696305
886,6794,-0.0006040477587050397
887,6795,0.007770845890539224
888,6796,-0.00021747170431596352
889,6801,0.00569761608904229
890,6804,0.008335423594449276
891,6810,0.027536417849822747
892,6811,0.016333711962941866
893,6820,0.019929585003364725
894,6840,-0.0026077402246540426
895,6877,0.0031304954661635076
896,6883,-0.000796074180013151
897,6897,0.00011421653604637427
898,7001,0.0319532366237385
899,7002,0.057344491766368355
900,7003,0.0322911782730384
901,7004,0.036066241819518785
902,7005,0.014553016763356519
903,7006,0.026647639391908173
904,7008,0.055026891238976416
905,7009,0.025338800472904488
906,7010,0.05548706525426739
907,7011,0.04427496706723777
908,7012,0.026448225083405497
909,7013,0.02208797349344116
910,7014,0.03269730689136452
911,7016,0.035206920735310954
912,7020,0.04292580088303488
913,7021,0.029195641582189014
914,7022,0.05152479449287495
915,7023,0.03729152760233978
916,7024,0.05442473297031247
917,7026,0.04793458547716911
918,7027,0.0372198462738107
919,7028,0.05167389282284596
920,7029,0.05635384260846554
921,7030,0.11421436618484138
922,7031,0.03138473464348368
923,7032,0.05724992123205497
924,7033,0.04088645244305167
925,7034,0.018967998784727325
926,7035,0.016031885147889557
927,7036,0.035053475362988085
928,7039,0.03356966120274407
929,7040,0.06942566366992153
930,7041,0.041847244984752674
931,7042,0.05432885146941624
932,7043,0.04061857297456184
933,7044,0.031447563894709374
934,7045,0.016603206202639997
935,7046,0.014455744493920397
936,7047,0.06848404950874865
937,7050,0.03512446793034818
938,7052,0.04568378156533259
939,7054,0.019477027598944652
940,7055,0.030190649842465778
941,7057,0.03133970097639671
942,7058,0.02373076492956816
943,7059,0.00872120604651716
944,7060,0.04882869375017451
945,7062,0.035212335549692275
946,7063,0.04956407503038163
947,7064,0.03485620481420226
948,7065,0.03175533464213687
949,7066,0.027187879327703612
950,7067,0.03485551846330437
951,7068,0.03395058881783419
952,7069,0.018938735239155235
953,7070,0.044157886345200126
954,7071,0.02980692780348493
955,7072,0.040408005218091736
956,7073,0.04275724047764973
957,7074,0.004393853399753622
958,7075,0.045826366016758824
959,7076,0.029758266614225093
960,7077,0.018804412427719353
961,7078,0.04819323294207112
962,7079,0.06414808594609855
963,7080,0.015901088522119355
964,7081,0.040383624075011726
965,7082,0.01873488741230167
966,7083,0.02939695181858526
967,7086,0.08276796275054821
968,7087,0.08175294254677135
969,7088,0.05953450046617448
970,7090,0.026179573669650624
971,7092,0.029356724001227574
972,7093,0.08464219513217008
973,7094,0.05200124255216765
974,7095,0.027282087599054705
975,7103,0.0407704623872962
976,7104,0.050624319154889186
977,7105,0.05804815946806219
978,7106,0.024406872591977935
979,7107,0.06790615120162413
980,7109,0.04398751955735469
981,7110,0.03542293582778022
982,7114,0.056746652728189684
983,7201,0.05090134283004599
984,7202,0.054698117413135794
985,7203,0.052450980599026975
986,7204,0.023793591603795905
987,7205,0.04359140257181737
988,7206,0.06172320319124758
989,7208,0.03931923425627182
990,7302,0.14620279928286672
991,7305,0.07921883068808366
992,7306,0.12836490953413637
993,7307,0.13997555733474165
994,7401,0.014158783322522295
995,7403,0.005898909940558195
